BANKSTATEMENTSHORTID,BANKSTATEMENTITEM,ACCOUNTINGDOCUMENT,ACCOUNTINGDOCUMENTITEM,FISCALYEAR,CLEARINGACCOUNTINGDOCUMENT,COMPANYCODE,CLEARINGDOCFISCALYEAR,ISRESIDUAL,BANKSTATEMENTPROCESSMETHOD,ISRULESPROPOSED
"00063412","00001","1100079690","001","2016","0100018885","F001","2017","N","2","N"
"00063413","00001","1100079691","001","2016","0100018887","F001","2017","N","2","N"
"00063414","00001","1100079692","001","2016","0100018889","F001","2017","N","2","N"
"00063415","00001","1100079693","001","2016","0100018891","F001","2017","N","2","N"
"00063416","00001","1100079694","001","2016","0100018893","F001","2017","N","2","N"
"00063417","00001","1100079695","001","2016","0100018895","F001","2017","N","2","N"
"00063418","00001","1100079696","001","2016","0100018897","F001","2017","N","2","N"
"00063419","00001","1100079698","001","2016","0100018899","F001","2017","N","2","N"
"00063420","00001","1100079699","001","2016","0100018901","F001","2017","N","2","N"
"00063421","00001","1100079700","001","2016","0100018903","F001","2017","N","2","N"
"00063422","00001","1100079703","001","2016","0100018905","F001","2017","N","2","N"
"00063423","00001","1100079704","001","2016","0100018907","F001","2017","N","2","N"
"00063424","00001","1100079705","001","2016","0100018909","F001","2017","N","2","N"
"00063425","00001","1100079706","001","2016","0100018911","F001","2017","N","2","N"
"00063426","00001","1100079707","001","2016","0100018913","F001","2017","N","2","N"
"00063427","00001","1100079708","001","2016","0100018915","F001","2017","N","2","N"
"00063428","00001","1100079709","001","2016","0100018917","F001","2017","N","2","N"
"00063429","00001","1100079711","001","2016","0100018919","F001","2017","N","2","N"
"00063430","00001","1100079712","001","2016","0100018921","F001","2017","N","2","N"
"00063431","00001","1100079714","001","2016","0100018923","F001","2017","N","2","N"
"00063432","00001","1100079718","001","2016","0100018925","F001","2017","N","2","N"
"00063433","00001","1100079719","001","2016","0100018927","F001","2017","N","2","N"
"00063434","00001","1100079720","001","2016","0100018929","F001","2017","N","2","N"
"00063435","00001","1100079721","001","2016","0100018931","F001","2017","N","2","N"
"00063436","00001","1100079722","001","2016","0100018933","F001","2017","N","2","N"
"00063437","00001","1100079723","001","2016","0100018935","F001","2017","N","2","N"
"00063438","00001","1100079725","001","2016","0100018937","F001","2017","N","2","N"
"00063439","00001","1100079726","001","2016","0100018939","F001","2017","N","2","N"
"00063440","00001","1100079727","001","2016","0100018941","F001","2017","N","2","N"
"00063441","00001","1100079728","001","2016","0100018943","F001","2017","N","2","N"
"00063442","00001","1100079729","001","2016","0100018945","F001","2017","N","2","N"
"00063443","00001","1100079730","001","2016","0100018947","F001","2017","N","2","N"
"00063444","00001","1100079731","001","2016","0100018949","F001","2017","N","2","N"
"00063445","00001","1100079733","001","2016","0100018951","F001","2017","N","2","N"
"00063446","00001","1100079735","001","2016","0100018953","F001","2017","N","2","N"
"00063447","00001","1100079737","001","2016","0100018955","F001","2017","N","2","N"
"00063448","00001","1100079738","001","2016","0100018957","F001","2017","N","2","N"
"00063449","00001","1100079739","001","2016","0100018959","F001","2017","N","2","N"
"00063450","00001","1100079740","001","2016","0100018961","F001","2017","N","2","N"
"00063451","00001","1100079741","001","2016","0100018963","F001","2017","N","2","N"
"00063452","00001","1100079742","001","2016","0100018965","F001","2017","N","2","N"
"00063453","00001","1100079743","001","2016","0100018967","F001","2017","N","2","N"
"00063454","00001","1100079744","001","2016","0100018969","F001","2017","N","2","N"
"00063455","00001","1100079746","001","2016","0100018971","F001","2017","N","2","N"
"00063456","00001","1100079747","001","2016","0100018973","F001","2017","N","2","N"
"00063457","00001","1100079748","001","2016","0100018975","F001","2017","N","2","N"
"00063458","00001","1100079749","001","2016","0100018977","F001","2017","N","2","N"
"00063459","00001","1100079750","001","2016","0100018979","F001","2017","N","2","N"
"00063460","00001","1100079752","001","2016","0100018981","F001","2017","N","2","N"
"00063461","00001","1100079753","001","2016","0100018983","F001","2017","N","2","N"
"00063462","00001","1100079754","001","2016","0100018985","F001","2017","N","2","N"
"00063463","00001","1100079756","001","2016","0100018987","F001","2017","N","2","N"
"00063464","00001","1100079757","001","2016","0100018989","F001","2017","N","2","N"
"00063465","00001","1100079758","001","2016","0100018991","F001","2017","N","2","N"
"00063466","00001","1100079759","001","2016","0100018993","F001","2017","N","2","N"
"00063467","00001","1100079761","001","2016","0100018995","F001","2017","N","2","N"
"00063468","00001","1100079762","001","2016","0100018997","F001","2017","N","2","N"
"00063469","00001","1100079763","001","2016","0100018999","F001","2017","N","2","N"
"00063470","00001","1100079764","001","2016","0100019001","F001","2017","N","2","N"
"00063471","00001","1100079765","001","2016","0100019003","F001","2017","N","2","N"
"00063472","00001","1100079766","001","2016","0100019005","F001","2017","N","2","N"
"00063473","00001","1100079768","001","2016","0100019007","F001","2017","N","2","N"
"00063474","00001","1100079769","001","2016","0100019009","F001","2017","N","2","N"
"00063475","00001","1100079770","001","2016","0100019011","F001","2017","N","2","N"
"00063476","00001","1100079772","001","2016","0100019013","F001","2017","N","2","N"
"00063477","00001","1100079773","001","2016","0100019015","F001","2017","N","2","N"
"00063478","00001","1100079774","001","2016","0100019017","F001","2017","N","2","N"
"00063479","00001","1100079775","001","2016","0100019019","F001","2017","N","2","N"
"00063480","00001","1100079776","001","2016","0100019021","F001","2017","N","2","N"
"00063481","00001","1100079777","001","2016","0100019023","F001","2017","N","2","N"
"00063482","00001","1100079778","001","2016","0100019025","F001","2017","N","2","N"
"00063483","00001","1100079779","001","2016","0100019027","F001","2017","N","2","N"
"00063484","00001","1100079780","001","2016","0100019029","F001","2017","N","2","N"
"00063485","00001","1100079781","001","2016","0100019031","F001","2017","N","2","N"
"00063486","00001","1100079782","001","2016","0100019033","F001","2017","N","2","N"
"00063487","00001","1100079784","001","2016","0100019035","F001","2017","N","2","N"
"00063488","00001","1100079785","001","2016","0100019037","F001","2017","N","2","N"
"00063489","00001","1100079786","001","2016","0100019039","F001","2017","N","2","N"
"00063490","00001","1100079787","001","2016","0100019041","F001","2017","N","2","N"
"00063491","00001","1100079788","001","2016","0100019043","F001","2017","N","2","N"
"00063492","00001","1100079789","001","2016","0100019045","F001","2017","N","2","N"
"00063493","00001","1100079790","001","2016","0100019047","F001","2017","N","2","N"
"00063494","00001","1100079792","001","2016","0100019049","F001","2017","N","2","N"
"00063495","00001","1100079793","001","2016","0100019051","F001","2017","N","2","N"
"00063496","00001","1100079794","001","2016","0100019053","F001","2017","N","2","N"
"00063497","00001","1100079795","001","2016","0100019055","F001","2017","N","2","N"
"00063498","00001","1100079796","001","2016","0100019057","F001","2017","N","2","N"
"00063499","00001","1100079797","001","2016","0100019059","F001","2017","N","2","N"
"00063500","00001","1100079798","001","2016","0100019061","F001","2017","N","2","N"
"00063501","00001","1100079799","001","2016","0100019063","F001","2017","N","2","N"
"00063502","00001","1100079800","001","2016","0100019065","F001","2017","N","2","N"
"00063503","00001","1100079801","001","2016","0100019067","F001","2017","N","2","N"
"00063504","00001","1100079802","001","2016","0100019069","F001","2017","N","2","N"
"00063505","00001","1100079803","001","2016","0100019071","F001","2017","N","2","N"
"00063506","00001","1100079804","001","2016","0100019073","F001","2017","N","2","N"
"00063507","00001","1100079805","001","2016","0100019075","F001","2017","N","2","N"
"00063508","00001","1100079806","001","2016","0100019077","F001","2017","N","2","N"
"00063509","00001","1100079807","001","2016","0100019079","F001","2017","N","2","N"
"00063510","00001","1100079809","001","2016","0100019081","F001","2017","N","2","N"
"00063511","00001","1100079810","001","2016","0100019083","F001","2017","N","2","N"
"00063512","00001","1100079811","001","2016","0100019085","F001","2017","N","2","N"
"00063513","00001","1100079812","001","2016","0100019087","F001","2017","N","2","N"
"00063514","00001","1100079813","001","2016","0100019089","F001","2017","N","2","N"
"00063515","00001","1100079814","001","2016","0100019091","F001","2017","N","2","N"
"00063516","00001","1100079815","001","2016","0100019093","F001","2017","N","2","N"
"00063517","00001","1100079816","001","2016","0100019095","F001","2017","N","2","N"
"00063518","00001","1100079817","001","2016","0100019097","F001","2017","N","2","N"
"00063519","00001","1100079819","001","2016","0100019099","F001","2017","N","2","N"
"00063520","00001","1100079821","001","2016","0100019101","F001","2017","N","2","N"
"00063521","00001","1100079822","001","2016","0100019103","F001","2017","N","2","N"
"00063522","00001","1100079823","001","2016","0100019105","F001","2017","N","2","N"
"00063523","00001","1100079824","001","2016","0100019107","F001","2017","N","2","N"
"00063524","00001","1100079825","001","2016","0100019109","F001","2017","N","2","N"
"00063525","00001","1100079826","001","2016","0100019111","F001","2017","N","2","N"
"00063526","00001","1100079827","001","2016","0100019113","F001","2017","N","2","N"
"00063527","00001","1100079829","001","2016","0100019115","F001","2017","N","2","N"
"00063528","00001","1100079830","001","2016","0100019117","F001","2017","N","2","N"
"00063529","00001","1100079831","001","2016","0100019119","F001","2017","N","2","N"
"00063530","00001","1100079832","001","2016","0100019121","F001","2017","N","2","N"
"00063531","00001","1100079833","001","2016","0100019123","F001","2017","N","2","N"
"00063532","00001","1100079834","001","2016","0100019125","F001","2017","N","2","N"
"00063533","00001","1100079835","001","2016","0100019127","F001","2017","N","2","N"
"00063534","00001","1100079836","001","2016","0100019129","F001","2017","N","2","N"
"00063535","00001","1100079837","001","2016","0100019131","F001","2017","N","2","N"
"00063536","00001","1100079838","001","2016","0100019133","F001","2017","N","2","N"
"00063537","00001","1100079839","001","2016","0100019135","F001","2017","N","2","N"
"00063538","00001","1100079840","001","2016","0100019137","F001","2017","N","2","N"
"00063539","00001","1100079844","001","2016","0100019139","F001","2017","N","2","N"
"00063540","00001","1100079845","001","2016","0100019141","F001","2017","N","2","N"
"00063541","00001","1100079847","001","2016","0100019143","F001","2017","N","2","N"
"00063542","00001","1100079848","001","2016","0100019145","F001","2017","N","2","N"
"00063543","00001","1100079849","001","2016","0100019147","F001","2017","N","2","N"
"00063544","00001","1100079850","001","2016","0100019149","F001","2017","N","2","N"
"00063545","00001","1100079851","001","2016","0100019151","F001","2017","N","2","N"
"00063546","00001","1100079852","001","2016","0100019153","F001","2017","N","2","N"
"00063547","00001","1100079853","001","2016","0100019155","F001","2017","N","2","N"
"00063548","00001","1100079854","001","2016","0100019157","F001","2017","N","2","N"
"00063549","00001","1100079855","001","2016","0100019159","F001","2017","N","2","N"
"00063550","00001","1100079858","001","2016","0100019161","F001","2017","N","2","N"
"00063551","00001","1100079860","001","2016","0100019163","F001","2017","N","2","N"
"00063552","00001","1100079861","001","2016","0100019165","F001","2017","N","2","N"
"00063553","00001","1100079862","001","2016","0100019167","F001","2017","N","2","N"
"00063554","00001","1100079863","001","2016","0100019169","F001","2017","N","2","N"
"00063555","00001","1100079864","001","2016","0100019171","F001","2017","N","2","N"
"00063556","00001","1100079865","001","2016","0100019173","F001","2017","N","2","N"
"00063557","00001","1100079866","001","2016","0100019175","F001","2017","N","2","N"
