CLIENT,COMPANYCODE,HOUSEBANK,HOUSEBANKACCOUNT,BANKSTATEMENT,BANKSTATEMENTSHORTID,BANKSTATEMENTITEM,FISCALYEAR,POSTINGDATE,VALUEDATE,CURRENCY,TRANSACTIONCURRENCY,AMOUNTINTRANSACTIONCURRENCY,DEBITCREDITCODE,PARTNERBANKCOUNTRY,PARTNERBANK,PARTNERBANKSWIFTCODE,PARTNERBANKACCOUNT,PARTNERBANKIBAN,BUSINESSPARTNERNAME,BANKLEDGERDOCUMENT,SUBLEDGERDOCUMENT,DOCUMENTREFERENCEID,PAYMENTADVICEACCOUNTTYPE,PAYMENTADVICEACCOUNT,ASSIGNMENTREFERENCE,PAYMENTREFERENCE,BANKSTATEMENTPOSTINGRULE,SUBLEDGERONACCOUNTDOCUMENT,PAYMENTADVICE,MEMOLINE,PAYMENTTRANSACTIONDESCRIPTION,CHEQUE,BANKPOSTINGKEY,PAYMENTTRANSACTION,PAYMENTEXTERNALTRANSACTYPE
"910","F001","DBK1","DB01","59812","00070094","00001","2017","20170131","20170131","EUR","EUR","16.00","H","","","","","","","0100032405","0100032406","","D","C0001","","","0001","","","1100088107
","","","","",""
"910","F001","DBK1","DB01","59814","00070096","00001","2017","20170131","20170131","EUR","EUR","54.00","H","","","","","","","0100032409","0100032410","","D","C0001","","","0001","","","11/00088110
","","","","",""
"910","F001","DBK1","DB01","59821","00070103","00001","2017","20170131","20170131","EUR","EUR","15.00","H","","","","","","","0100032423","0100032424","","D","C0001","","","0001","","","1100088120
","","","","",""
"910","F001","DBK1","DB01","59822","00070104","00001","2017","20170131","20170131","EUR","EUR","61.00","H","","","","","","","0100032425","0100032426","","D","C0001","","","0001","","","1100088124
","","","","",""
"910","F001","DBK1","DB01","59828","00070110","00001","2017","20170131","20170131","EUR","EUR","11.00","H","","","","","","","0100032437","0100032438","","D","C0001","","","0001","","","11/0088131
","","","","",""
"910","F001","DBK1","DB01","59868","00070150","00001","2017","20170131","20170131","EUR","EUR","52.00","H","","","","","","","0100032517","0100032518","","D","C0001","","","0001","","","1/100088175
","","","","",""
"910","F001","DBK1","DB01","59876","00070158","00001","2017","20170131","20170131","EUR","EUR","48.00","H","","","","","","","0100032533","0100032534","","D","C0001","","","0001","","","1/00088183
","","","","",""
"910","F001","DBK1","DB01","59880","00070162","00001","2017","20170131","20170131","EUR","EUR","99.00","H","","","","","","","0100032541","0100032542","","D","C0001","","","0001","","","1 100088188
","","","","",""
"910","F001","DBK1","DB01","59887","00070169","00001","2017","20170131","20170131","EUR","EUR","30.00","H","","","","","","","0100032555","0100032556","","D","C0001","","","0001","","","1100088196
","","","","",""
"910","F001","DBK1","DB01","59890","00070172","00001","2017","20170131","20170131","EUR","EUR","67.00","H","","","","","","","0100032561","0100032562","","D","C0001","","","0001","","","1100088199
","","","","",""
"910","F001","DBK1","DB01","59892","00070174","00001","2017","20170131","20170131","EUR","EUR","73.00","H","","","","","","","0100032565","0100032566","","D","C0001","","","0001","","","1/100088201
","","","","",""
"910","F001","DBK1","DB01","59901","00070183","00001","2017","20170131","20170131","EUR","EUR","71.00","H","","","","","","","0100032583","0100032584","","D","C0001","","","0001","","","1 100088213
","","","","",""
"910","F001","DBK1","DB01","59908","00070190","00001","2017","20170131","20170131","EUR","EUR","19.00","H","","","","","","","0100032597","0100032598","","D","C0001","","","0001","","","1/00088220
","","","","",""
"910","F001","DBK1","DB01","59916","00070198","00001","2017","20170131","20170131","EUR","EUR","57.00","H","","","","","","","0100032613","0100032614","","D","C0001","","","0001","","","11/0088231
","","","","",""
"910","F001","DBK1","DB01","59918","00070200","00001","2017","20170131","20170131","EUR","EUR","76.00","H","","","","","","","0100032617","0100032618","","D","C0001","","","0001","","","110/088233
","","","","",""
"910","F001","DBK1","DB01","59949","00070231","00001","2017","20170131","20170131","EUR","EUR","31.00","H","","","","","","","0100032679","0100032680","","D","C0001","","","0001","","","1100088270
","","","","",""
"910","F001","DBK1","DB01","59954","00070236","00001","2017","20170131","20170131","EUR","EUR","79.00","H","","","","","","","0100032689","0100032690","","D","C0001","","","0001","","","1100088276
","","","","",""
"910","F001","DBK1","DB01","59971","00070253","00001","2017","20170131","20170131","EUR","EUR","67.00","H","","","","","","","0100032723","0100032724","","D","C0001","","","0001","","","1100077781
","","","","",""
"910","F001","DBK1","DB01","59979","00070261","00001","2017","20170131","20170131","EUR","EUR","10.00","H","","","","","","","0100032739","0100032740","","D","C0001","","","0001","","","1100088306
","","","","",""
"910","F001","DBK1","DB01","59999","00070281","00001","2017","20170131","20170131","EUR","EUR","70.00","H","","","","","","","0100032779","0100032780","","D","C0001","","","0001","","","1/100088328
","","","","",""
"910","F001","DBK1","DB01","60011","00070293","00001","2017","20170131","20170131","EUR","EUR","55.00","H","","","","","","","0100032803","0100032804","","D","C0001","","","0001","","","1/100088343
","","","","",""
"910","F001","DBK1","DB01","60013","00070295","00001","2017","20170131","20170131","EUR","EUR","58.00","H","","","","","","","0100032807","0100032808","","D","C0001","","","0001","","","1100088345
","","","","",""
"910","F001","DBK1","DB01","60035","00070317","00001","2017","20170131","20170131","EUR","EUR","62.00","H","","","","","","","0100032851","0100032852","","D","C0001","","","0001","","","11/0088370
","","","","",""
"910","F001","DBK1","DB01","60065","00070347","00001","2017","20170131","20170131","EUR","EUR","29.00","H","","","","","","","0100032911","0100032912","","D","C0001","","","0001","","","1100088406
","","","","",""
"910","F001","DBK1","DB01","60066","00070348","00001","2017","20170131","20170131","EUR","EUR","41.00","H","","","","","","","0100032913","0100032914","","D","C0001","","","0001","","","11/0088407
","","","","",""
"910","F001","DBK1","DB01","60067","00070349","00001","2017","20170131","20170131","EUR","EUR","92.00","H","","","","","","","0100032915","0100032916","","D","C0001","","","0001","","","11/00088409
","","","","",""
"910","F001","DBK1","DB01","60068","00070350","00001","2017","20170131","20170131","EUR","EUR","42.00","H","","","","","","","0100032917","0100032918","","D","C0001","","","0001","","","1100088410
","","","","",""
"910","F001","DBK1","DB01","60079","00070361","00001","2017","20170131","20170131","EUR","EUR","35.00","H","","","","","","","0100032939","0100032940","","D","C0001","","","0001","","","11/0088423
","","","","",""
"910","F001","DBK1","DB01","60080","00070362","00001","2017","20170131","20170131","EUR","EUR","79.00","H","","","","","","","0100032941","0100032942","","D","C0001","","","0001","","","1100088424
","","","","",""
"910","F001","DBK1","DB01","60103","00070385","00001","2017","20170131","20170131","EUR","EUR","21.00","H","","","","","","","0100032987","0100032988","","D","C0001","","","0001","","","1100088451
","","","","",""
"910","F001","DBK1","DB01","60110","00070392","00001","2017","20170131","20170131","EUR","EUR","71.00","H","","","","","","","0100033001","0100033002","","D","C0001","","","0001","","","1100088458
","","","","",""
"910","F001","DBK1","DB01","60112","00070394","00001","2017","20170131","20170131","EUR","EUR","76.00","H","","","","","","","0100033005","0100033006","","D","C0001","","","0001","","","1100088460
","","","","",""
"910","F001","DBK1","DB01","60116","00070398","00001","2017","20170131","20170131","EUR","EUR","14.00","H","","","","","","","0100033013","0100033014","","D","C0001","","","0001","","","110 0088465
","","","","",""
"910","F001","DBK1","DB01","60119","00070401","00001","2017","20170131","20170131","EUR","EUR","62.00","H","","","","","","","0100033019","0100033020","","D","C0001","","","0001","","","1100088468
","","","","",""
"910","F001","DBK1","DB01","60131","00070413","00001","2017","20170131","20170131","EUR","EUR","77.00","H","","","","","","","0100033043","0100033044","","D","C0001","","","0001","","","110/0088484
","","","","",""
"910","F001","DBK1","DB01","60132","00070414","00001","2017","20170131","20170131","EUR","EUR","18.00","H","","","","","","","0100033045","0100033046","","D","C0001","","","0001","","","1 100088485
","","","","",""
"910","F001","DBK1","DB01","60141","00070423","00001","2017","20170131","20170131","EUR","EUR","86.00","H","","","","","","","0100033063","0100033064","","D","C0001","","","0001","","","11/00088496
","","","","",""
"910","F001","DBK1","DB01","60144","00070426","00001","2017","20170131","20170131","EUR","EUR","86.00","H","","","","","","","0100033069","0100033070","","D","C0001","","","0001","","","110/0088500
","","","","",""
"910","F001","DBK1","DB01","60145","00070427","00001","2017","20170131","20170131","EUR","EUR","71.00","H","","","","","","","0100033071","0100033072","","D","C0001","","","0001","","","110 0088501
","","","","",""
"910","F001","DBK1","DB01","60146","00070428","00001","2017","20170131","20170131","EUR","EUR","92.00","H","","","","","","","0100033073","0100033074","","D","C0001","","","0001","","","1100088502
","","","","",""
"910","F001","DBK1","DB01","60159","00070441","00001","2017","20170131","20170131","EUR","EUR","46.00","H","","","","","","","0100033099","0100033100","","D","C0001","","","0001","","","11 00088519
","","","","",""
"910","F001","DBK1","DB01","60173","00070455","00001","2017","20170131","20170131","EUR","EUR","92.00","H","","","","","","","0100033127","0100033128","","D","C0001","","","0001","","","1100088535
","","","","",""
"910","F001","DBK1","DB01","60182","00070464","00001","2017","20170131","20170131","EUR","EUR","55.00","H","","","","","","","0100033145","0100033146","","D","C0001","","","0001","","","1100088547
","","","","",""
"910","F001","DBK1","DB01","60185","00070467","00001","2017","20170131","20170131","EUR","EUR","26.00","H","","","","","","","0100033151","0100033152","","D","C0001","","","0001","","","11/0088550
","","","","",""
"910","F001","DBK1","DB01","60190","00070472","00001","2017","20170131","20170131","EUR","EUR","44.00","H","","","","","","","0100033161","0100033162","","D","C0001","","","0001","","","1100088556
","","","","",""
"910","F001","DBK1","DB01","60192","00070474","00001","2017","20170131","20170131","EUR","EUR","62.00","H","","","","","","","0100033165","0100033166","","D","C0001","","","0001","","","1100088559
","","","","",""
"910","F001","DBK1","DB01","60206","00070488","00001","2017","20170131","20170131","EUR","EUR","87.00","H","","","","","","","0100033193","0100033194","","D","C0001","","","0001","","","110/088573
","","","","",""
"910","F001","DBK1","DB01","60212","00070494","00001","2017","20170131","20170131","EUR","EUR","82.00","H","","","","","","","0100033205","0100033206","","D","C0001","","","0001","","","1/00088581
","","","","",""
"910","F001","DBK1","DB01","60213","00070495","00001","2017","20170131","20170131","EUR","EUR","70.00","H","","","","","","","0100033207","0100033208","","D","C0001","","","0001","","","1100088582
","","","","",""
"910","F001","DBK1","DB01","60216","00070498","00001","2017","20170131","20170131","EUR","EUR","87.00","H","","","","","","","0100033213","0100033214","","D","C0001","","","0001","","","1100088586
","","","","",""
"910","F001","DBK1","DB01","60217","00070499","00001","2017","20170131","20170131","EUR","EUR","91.00","H","","","","","","","0100033215","0100033216","","D","C0001","","","0001","","","1100088587
","","","","",""
"910","F001","DBK1","DB01","60218","00070500","00001","2017","20170131","20170131","EUR","EUR","53.00","H","","","","","","","0100033217","0100033218","","D","C0001","","","0001","","","11/00088588
","","","","",""
"910","F001","DBK1","DB01","60227","00070509","00001","2017","20170131","20170131","EUR","EUR","43.00","H","","","","","","","0100033235","0100033236","","D","C0001","","","0001","","","1100088602
","","","","",""
"910","F001","DBK1","DB01","60236","00070518","00001","2017","20170131","20170131","EUR","EUR","18.00","H","","","","","","","0100033253","0100033254","","D","C0001","","","0001","","","1100088611
","","","","",""
"910","F001","DBK1","DB01","60239","00070521","00001","2017","20170131","20170131","EUR","EUR","58.00","H","","","","","","","0100033259","0100033260","","D","C0001","","","0001","","","1100088615
","","","","",""
"910","F001","DBK1","DB01","60241","00070523","00001","2017","20170131","20170131","EUR","EUR","58.00","H","","","","","","","0100033263","0100033264","","D","C0001","","","0001","","","1100088618
","","","","",""
"910","F001","DBK1","DB01","60268","00070550","00001","2017","20170131","20170131","EUR","EUR","60.00","H","","","","","","","0100033317","0100033318","","D","C0001","","","0001","","","1100088649
","","","","",""
"910","F001","DBK1","DB01","60280","00070562","00001","2017","20170131","20170131","EUR","EUR","34.00","H","","","","","","","0100033341","0100033342","","D","C0001","","","0001","","","1100088664
","","","","",""
"910","F001","DBK1","DB01","60281","00070563","00001","2017","20170131","20170131","EUR","EUR","62.00","H","","","","","","","0100033343","0100033344","","D","C0001","","","0001","","","110/0088666
","","","","",""
"910","F001","DBK1","DB01","60312","00070594","00001","2017","20170131","20170131","EUR","EUR","12.00","H","","","","","","","0100033405","0100033406","","D","C0001","","","0001","","","1100088698
","","","","",""
"910","F001","DBK1","DB01","60316","00070598","00001","2017","20170131","20170131","EUR","EUR","55.00","H","","","","","","","0100033413","0100033414","","D","C0001","","","0001","","","1100088703
","","","","",""
"910","F001","DBK1","DB01","60324","00070606","00001","2017","20170131","20170131","EUR","EUR","96.00","H","","","","","","","0100033429","0100033430","","D","C0001","","","0001","","","1100088711
","","","","",""
"910","F001","DBK1","DB01","60332","00070614","00001","2017","20170131","20170131","EUR","EUR","40.00","H","","","","","","","0100033445","0100033446","","D","C0001","","","0001","","","110/088720
","","","","",""
"910","F001","DBK1","DB01","60345","00070627","00001","2017","20170131","20170131","EUR","EUR","16.00","H","","","","","","","0100033471","0100033472","","D","C0001","","","0001","","","1100088734
","","","","",""
